Kelas;Soal;A;B;C;D;E;Jawaban
9;Pertempuran antara Perancis dibantu Inggris melawan Jerman disepanjang aliran Sungai Marne dikenal dengan :;Perang sungai;Revancheidee;Perang air hangat;Perang Parit;#;D
9;Keterlibatan Amerika Serikat dalam Perang Dunia I memihak Sekutu karena ...;Daerahnya diserang oleh pasukan Jerman;kapal Lusitania di tenggelamkan oleh kapal torpedo Jerman;berkeinginan mendapatkan keuntungan ekonomi;mengetahui kondisi pasukan Jerman sudah lemah;#;B
9;Berakhirnya Perang Dunia I di tandai dengan penandatangan perjanjian Jerman dengan pihak sekutu tgl 11 Nopember 1918 yang disebut perjanjian :;Versailes;Linggajati;Wilsons Fouten Point;Sevres;#;A
9;Sebab khusus terjadinya Perang Dunia II ialah :;Penyerangan Jerman terhadap Polandia;Jerman melanggar perjanjian Sevres;Politik balas dendam Jerman;Perebutan tanah jajahan;#;A
9;Fasisme Italia dipimpin oleh ...;Mussolini;Hitler;Himmler;Badoglio;#;A
9;Gestapo ialah :;Polisi perang Negara jerman;Suatu gerakan tanpa politik di Jerman;Polisi rahasia Negara Jerman;Gerakan anti Fasisme di Italia;#;C
9;Jumlah negara yang ikut menyaksikan penanda tanganan piagam perdamaian di Konferensi San Fransisco dan menjadi anggota awal dari berdirinya PBB ...;50 negara;40 negara;30 negara;20 negara;#;A
9;Keterlibatan Jepang dalam Perang Dunia II ditandai dengan ...;penyerangan terhadap Pearl Harbour;kemenangan Jepang atas Rusia 1905;pendudukan atas Indonesia;keberhasilan mendesak Amerika dari Filipina;#;A
9;Yang bukan merupakan semboyan Gerakan 3A adalah ...;Nippon Cahaya Asia;Nippon Pemimpin Asia;Nippon Pelindung Asia;Nippon Pembimbing Asia;#;D
9;Jepang berusaha menanamkan diri para pemuda Indonesia memiliki ...;Jiwa Kebebasan;Jiwa Kemerdekaan;Jiwa Ksatria;Jiwa Kejujuran;#;C
9;Pengaruh pendudukan Jepang melahirkan sikap kooperasi dalam pergerakan kebangsaan Indonesia Hal ini ditandai dengan terbentuknya Organisasi yang bersikap kooperasi ialah :;Fujinkai;Kenpeitai;Romusha;Putera;#;D
9;Bentuk perlawanan terhadap pendudukan Jepang yang terbesar ialah :;Perlawanan PETA di Blitar;Pertempuran rakyat Aceh;Perpempuran di Sukamannah (Singaparna);Perlawanan di Indramayu jawa barat;#;A
9;Jepang menyerah tanpa syarat pada Sekutu pada tanggal ...;9 Agustus 1945;10 Agustus 1945;12 Agustus 1945;14 Agustus 1945;#;D
9;Yang pertama diangkat sebagai Menteri Keamanan Rakyat setelah proklamasi kemerdekaan ...;Panglima besar Soedirman;Soeprijadi;Jendral Oerip Soemahardjo;A.H Nasution;#;B
9;Pasukan Sekutu masuk ke Indonesia pada 29 September 1945 dipimpin oleh ...;Brigjen Mallaby;Letjen Philip Christison;Jend Douglas Mac Arthur;Mountbatten;#;B
9;Hari infantri tanggal 15 Desember sebagai perwujudan pertempuran TKR melawan tentara Sekutudan NICA pada peristiwa ...;Medan Area;Puputan Margarana;Palagan Ambarawa;peristiwa 10 Nopember 1945;#;C
9;Salah satu faktor penyebab terjadinya konflik antara Indonesia Belanda adalah ...;Belanda membonceng NICA;Belanda ingin berkuasa kembali;Belanda berhasil mengalahkan Jepang;Sekutu membantu Belanda;#;A
9;"Perundingan Linggajati antara RI dengan Belanda tanggal 25 Maret 1947 dicapai persetujuan sebagai berikut, kecuali ...";"Belanda mengakui RI de facto atas Jawa, Madura, Sumatera";RI dan Belanda akan membentuk NIS;Belanda bebas bergerak di luar de facto RI;RIS dan Belanda akan membentuk UNI;#;C
9;Peran dunia internasional yang ditunjukkan oleh bangsa India untuk membantu penyelesaian konflik Indonesia Belanda adalah ...;membantu obat-obatan;mengecam tindakkan agresi militer Belanda;merespon serangan Belanda dengan mengadakan Konferensi Asia di New Delhi;memberi ucapan selamat atas pengakuan kedaulatan Indonesia;#;C
9;"Anggota KTN yang dibentuk PBB menangani masalah RI dengan Belanda setelah Agresi Militer Belanda I adalah, kecuali ...";Australia;Amerika Serikat;Belgia;Inggris;#;D
9;Melalui KTN terjadi perundingan Indonesia dengan Belanda yang lebih menguntungkan Belanda dan mempersempit wilayah Indonesia. Perjanjian perantara KTN ini dikenal dengan perjanjian : ...;Roem Royen;Renville;Sevres;KMB;#;B
9;Perlawanan rakyat Bali pimpinan I Gusti Ngurah Rai melawan masuknya NICA pada April 1946 dikenal dengan nama .....;Puputan Badung;Puputan Margarana;Puputan Buleleng;Puputan Karangasem;#;B
9;Peristiwa Serangan Umum I Maret 1949 memiliki arti yang sangat penting bagi Indonesia yaitu : kecuali ...;Membuka mata dunia keberadaan TNI dan RI;Meningkatkan moral dan semangat juang gerilyawan;Memperkuat dan mendukung perjuangan diplomasi Indonesia;Membaggakan dan menyombongkan ke mata dunia kekuatan TNI;#;D
9;Pemerintah Darurat RI yang didirikan di Sumatera Barat setelah Agresi Belanda II dipimpin oleh...;Amir Syarifudin;Syarifudin Prawiranegara;AA Maramis;Dr Sudarsono;#;B
9;Wilayah Irian Barat yang dikuasai Belanda akan dibicarakan setahun setelah pengakuan kedaulatan berdasarkan isi ...;persetujuan KMB;perundingan Linggarjati;perundingan Renville;persetujuan Roem Royen;#;A
9;Perubahan yang berlangsung cepat dan dalam waktu yang singkat disebut perubahan :....;Revolusioner;Evolusioner;Rehabilitasi;Rekontruksi;#;A
9;Bangun datar yang sebangun dengan persegi panjang berukuran 3 cm x 4 cm adalah ...;permukaan buku yang berukuran 15 cm x 20 cm;permukaan ubin (keramik) yang berukuran 20 cm x 25 cm;permukaan meja yang berukuran 50 cm x 100 cm;figura foto yang berukuran 40 cm x 60 cm;#;A
9;Bangun-bangun berikut yang pasti sebangun adalah ...;dua segitiga samasisi;dua segitiga samakaki;dua segitiga siku-siku;dua segitiga tumpul;#;A
9;"Diketahui ? PQR dan ? XYZ kongruen dengan ĞP =ĞX dan ĞQ =ĞY jika panjang sisi PQ = 7 cm, QR = 12 cm dan PR = 15 cm, maka panjang sisi XY dan YZ berturut-turut = ...";7 cm dan 12 cm;12 cm dan 15 cm;7 cm dan 15 cm;15 cm dan 7 cm;#;A
9;Perhatikan pernyataan-pernyataan berikut : (i) Ketiga sisi yang bersesuaian sama panjang. (ii) Ketiga sudut yang bersesuaian sama besar. (iii) Dua sisi yang bersesuaian sama panjang dan satu sudut yang diapitnya sama besar. Pernyataan yang merupakan syarat dua segitiga pasti kongruen adalah ...;(i) dan (ii);(i) dan (iii);(ii) dan (iii);"(i), (ii) dan (iii)";#;B
9;"Sebuah foto dipasang pada sehelai karton yang berukuran 40 cm x 50 cm. Di sebelah kiri, atas dan kanan foto masih terdapat sisa karton yang lebarnya 4 cm. Jika foto dan karton sebangun, maka lebar karton di bagian bawah foto adalah ...";5 cm;6 cm;7 cm;8 cm;#;B
9;"Sebuah kaleng tempat biskuit berbentuk tabung dengan panjang jari-jari alasnya 5 cm dan tinggi 15 cm, jika seluruh permukaan kaleng akan dibungkus dengan kertas kado, maka luas minimal kertas kado yang diperlukan adalah ...";314 cm2;471 cm2;628 cm2;942 cm2;#;C
9;"Balon udara berbentuk bola dengan diameter 6 m terbuat dari bahan parasut. Jika p = 3,14, maka luas bahan parasut yang diperlukan untuk balon itu adalah ...";"28,26 m2";"56,52 m2";"84,78 m2";"113,04 m2";#;D
9;"Luas selimut suatu tabung 1.320 cm2, tingginya 21 cm dan p = . Panjang jari-jarinya adalah ...";8 cm;10 cm;12 cm;15 cm;#;B
9;"Luas selimut suatu kerucut 188,4 cm2 dan jari-jari alasnya 6 cm dengan p = 3,14, tinggi kerucut itu adalah ...";8 cm;10 cm;15 cm;24 cm;#;A
9;Luas permukaan sebuah bola 616 cm2 dan p = . Panjang jari-jari bola adalah ...;7 cm;10 cm;14 cm;21 cm;#;A
9;Sebuah tabung berisi air 616 cm3 yaitu bagian dari volumenya. Volume tabung itu adalah ...;942 cm3;1.232 cm3;1.540 cm3;1.848 cm3;#;D
9;"Luas selimut suatu kerucut 550 cm2, panjang garis pelukisnya 25 cm dan p = . Volume kerucut itu adalah ...";942 cm3;1.232 cm3;1.540 cm3;1.848 cm3;#;B
9;"Sebuah drum minyak berbentuk tabung dengan volume 942 liter dan jari-jari alasnya 5 dm. Jika p = 3.14, maka tinggi drum itu adalah ...";12 dm;15 dm;20 dm;250 dm;#;A
9;"Perbandingan panjang jari-jari dua buah tabung 1 : 2. Jika tingginya sama, maka perbandingan volumenya adalah ...";1:08;1:06;1:04;1:02;#;C
9;"Sebuah tumpeng berbentuk kerucut, panjang jari-jari alasnya 15 cm dan tinggi 42 cm. Jika berat 1 cm3 nasi tumpeng = 0,5 gram dan p = 3.14, maka berat tumpeng itu adalah ... (1 kg = 1.000 gram)";"3,65 kg";"3,75 kg";"4,50 kg";"4,95 kg";#;D
9;Luas selimut tabung yang volumenya 5.024 cm3 dan tingginya 25 cm adalah ...;1.256 cm2;1.884 cm2;2.512 cm2;3.140 cm2;#;A
9;"Kubah sebuah Masjid berbentuk setengah bola dengan diameter 7 meter. Kubah itu akan dicat warna hijau pada bagian luarnya saja. Jika 1 kg cat dapat mengecat seluas 5 m2, maka cat yang dibutuhkan seberat ...";"30,4 kg";"30,8 kg";"32,6 kg";"32,8 kg";#;B
9;Pernyataan yang merupakan contoh suatu sampel adalah ...;sebagian besar siswa SMP di Kabupaten Indramayu ke sekolah menggunakan kendaraan umum;hasil panen gabah di Kabupaten Indramayu rata-rata 8 ton per hektare;"pengambilan beras dari bagian bawah, tengah dan atas karung untuk mengetahui kondisi beras di dalam karung";banyaknya kendaraan yang lewat dijalur pantura rata-rata 20 kendaraan per menit;#;C
9;Proses pemungutan suara pada pemilihan Kuwu hingga penentuan pemenang sebagai Kuwu suatu Desa. Cara mengumpulkan data yang dilakukan adalah ...;mencacah;mencatat dengan tally mark/turus;mengukur;membilang;#;A
9;"Hasil pengukuran berat badan 15 siswa (dalam kg) adalah 36, 42, 56, 48, 60, 55, 58, 60, 35, 56, 45, 60, 62, 49, 50. Jangkauan dari data tersebut adalah ...";27;25;24;14;#;A
9;"Median dari data 6, 5, 4, 7, 8, 4, 8, 10, 5, 9, 5, 9, 6, 8, adalah ...";8;"7,5";7;"6,5";#;D
9;"Modus dari data 36, 36, 37, 37, 37, 38, 38, 38, 38, 39, 39, 39, 40, 40, 41, 41 adalah";36;38;40;41;#;B
9;"Nilai rata-rata ulangan matematika dari 15 anak adalah 63. Jika nilai Arman disertakan, maka rata-ratanya menjadi 65. Nilai ulangan matematika Arman adalah ...";95;85;80;70;#;A
9;Tiga keping uang logam dilambungkan secara bersamaan. Banyak anggota titik sampel adalah;3;6;8;9;#;C
9;Sebuah dadu bersisi enam ditos satu kali. Ruang sampelnya adalah ...;"{ 1, 3, 5 }";"{ 2, 4, 6 }";"{ 2, 3, 5 }";"{ 1, 2, 3, 4, 5, 6 }";#;D
9;"Dari 900 kali percobaan pelemparan dua buah dadu secara bersama-sama, frekuensi harapan munculnya mata dadu berjumlah 5 adalah ...";300 kali;225 kali;180 kali;100 kali;#;D
9;Syarat dua bangun datar dikatakan kongruen adalah ...;Sisi-sisinya sama panjang;Sudut-sudutnya sama besar;Sisinya sama panjang dan susudtnya tidak;Sisinya sama panjang dan sudutnya sama besar;#;D
9;Panjang bayangan sebuah tiang bendera yang tingginya 20 m karena sinar matahari adalah 35 m. Maka panjang bayangan pohon yang tingginya 16 m adalah ...;30 m;28 m;36 m;27 m;#;B
9;Hasil dari (64)-1/3 adalah...;01-Aug;01-Apr;8;4;#;B
9;Bentuk sederhana dari v300 adalah...;10v3;20v3;30v3;40v3;#;A
9;Hasil dari (1/3)3 x 243 : 1/92 =...;36;35;34;33;#;A
9;Nilai dari (v32)1/5 adalah...;5;4;3;2;#;D
9;"Susunan bilangan ?125, 5v243, ?16 dari kecil ke besar adalah...";"?125, 5v243, ?16";"?125, ?16, 5v243";"?16, 5v243, ?125";"?16, ?125, 5v243";#;D
9;Bentuk baku dari 23.080.000 adalah...;"2,308 x 108";"2,308 x 107";"2,38 x 108";"2,38 x 107";#;B
9;Hasil dari v175+4v7-v63 adalah...;6v7;5v7;4v7;3v7;#;A
9;"Jika 39-3x = 27, maka nilai x yang memenuhi adalah...";2;3;4;5;#;A
9;"Jika 3-x+2 = 1/81, maka nilai x yang memenuhi adalah...";-2;-6;2;6;#;B
9;Diketahui a =2v3+ v5 dan b =3v5- v3. Nilai ab= ...;5v15+9;5v15+21;5v15-9;5v15-21;#;B
9;Diketahui p x (3v2-v6) = 12. Nilai p yang memenuhi adalah...;3v6+v2;3v6-v2;3v2+v6;3v2-v6;#;C
9;Tentukan luas sebuah persegi jika diketahui panjang sisinya (3v6-2) cm.;58 + 12v6;58 - 12v6;58 + 6v6;58 - 12v6;#;B
9;Sebuah belah ketupat memiliki panjang diagonal (3v5)cm dan(2v5)cm. Luas belah ketupat tersebut adalah...;12 cm2;13 cm2;14 cm2;15 cm2;#;D
9;"Panjang rusuk suatu kubus (3+4v2) cm, volume kubus tersebut adalah...cm3.";315 + 236v2;236 + 315v2;315 - 236v2;236 - 315v2;#;A
9;"Tiga suku berikutnya dari barisan bilangan 6, 9, 11, 12, ... adalah ...";"11, 9, 6";"12, 11, 9";"13, 14, 15";"13, 14, 16";#;B
9;"Suku ke-10 dari barisan bilangan : 1, 3, 6, 10, ... adalah ...";66;55;45;19;#;B
9;Suku ke-3 dan suku ke-7 dari barisan aritmatika adalah 10 dan 26. Suku ke-21 dari barisan tersebut adalah ...;99;96;88;82;#;D
9;Suku ke-3 dan ke-6 dari barisan bilangan geometri adalah 8 dan 64. Suku ke-11 dari barisan tersebut adalah ...;-2.028;-1.024;1.024;2.048;#;D
9;Bentuk berikut adalah susunan dari potongan lidi. Banyaknya potongan lidi untuk membuat pola ke-5 adalah ...;45;42;40;36;#;A
9;Banyak segitiga pada pola ke-6 adalah ...;6;10;15;21;#;D
9;"Seorang pedagang beras mampu menjual 180 kg pada hari pertama, 185 kg pada hari kedua, 190 kg pada hari ketiga dan seterusnya. Jika harga 1 kg beras adalah Rp6.000,00, maka pendapatan yang diperoleh pada hari ke-10 adalah ...";"Rp1.350.000,00";"Rp1.380.000,00";"Rp1.480.000,00";"Rp1.650.000,00";#;A
9;Suatu keluarga mempunyai 4 orang anak yang usianya membentuk barisan geometri. Usia anak pertama 27 tahun dan usia anak ke-tiga 12 tahun. Usia anak yang ke-empat adalah ...;10 tahun;8 tahun;6 tahun;4 tahun;#;B
9;Jumlah 35 suku yang pertama dari : 1 + 4 + 7 + 10 + 13 + ... adalah ...;1.820;1.817;1.814;1.804;#;A
9;Jumlah 10 suku yang pertama dari : 2 + 4 + 8 + 16 + 32 + ... adalah ...;10.240;2.048;2.046;1.024;#;C
9;Suku ke-4 dan ke-8 dari deret aritmatika adalah 24 dan 8. Jumlah 60 suku pertama dari deret itu adalah ...;4.956;4.920;-4.920;-4.956;#;C
9;Suku ke-4 dan ke-7 dari deret geometri adalah 24 dan 192. Jumlah 9 suku pertama deret itu adalah ...;1.533;1.523;1.139;760;#;A
9;Jumlah bilangan kelipatan 4 dari 100 sampai 300 adalah ...;3.600;3.700;3.800;3.900;#;C
9;Jumlah bilangan kelipatan 6 antara 200 dan 300 adalah ...;498;3.984;4.482;7.968;#;B
9;"Di dalam suatu kelas terdapat 36 siswa. Jika semua siswa saling berjabat tangan, maka banyak jabat tangan yang terjadi adalah ...";36;72;630;666;#;C
9;"Selembar papan dengan tebal 1 cm dipotong menjadi 2 dan ditumpuk,tumpukan tersebut dipotong lagi menjadi 2 tumpuk dan ditumpuk lagi, demikian seterusnya. Tinggi tumpukan papan setelah pemotongan ke-5 adalah ...";10 cm;32 cm;62 cm;64 cm;#;B
9;Organisasi sepakbola yang pertama kali berdiri adalah...;Persatuan sepakbola seluruh indosia ( PSSI );Federation International de Fooball Asosociattion ( FIFA );Football Associattion (FA);Ac Milan;#;C
9;Organisasi sepakbola pertama berdiri pada tanggal...;26 Oktober 1863;26 Oktober 1871;07 Oktober 1981;05 Oktober 1945;#;A
9;Lama waktu pertandingan sepakbola adalah...;2 kali 35 menit;2 kali 40 menit;2 kali 45 menit;2 kali 50 menit;#;C
9;Menyundul bola yang baik adalah menggunakan...;Bagian atas kepala;Bagian belakang kepala;Leher;Dahi;#;D
9;Posisi bola dan kaki yang benar saat melakukan teknik menggiring bola dalam permainan sepakbola adalah...;Jauh dari kaki;Dekat dengan badan;Jauh dari badan;Dekat dengan kaki;#;D
9;"Menggiring bola dapat dilakukan dengan menggunakan, kecuali...";Kaki bagian dalam;Kaki bagian luar;Kaki bagian belakang;Punggung kaki;#;C
9;Berapa jumlah pemain bola voli satu regu?;2 orang;3 orang;5 orang;6 orang;#;D
9;PBVSI adalah induk organisasi olahraga nasional dalam cabang...;Senam;Bola voli;Tenis meja;Pencak silat;#;B
9;Tugas libero dalam permainan bola voli adalah...;Menerima service;Melakukan smash;Menghadang serangan;Melakukan service;#;A
9;Posisi kedua lengan saat membendung bolavoli adalah...;Kesamping selebar bahu;Kedepan selebar diameter bola;Keatas selebar diameter bola;Keatas dirapatkan;#;D
9;Posisi jari tangan yang benar saat melakukan passing atas adalah...;Dirapatkan;Direnggangkan;Ditekuk;Dikepalkan;#;B
9;Menembak sambil meloncat dalam permainan bola basket dapat dilakukan dengan...;Satu tangan;Dua tangan;Siku naik ke atas;Pergelangan tangan;#;A
9;Dalam pertandingan bola basket keputusan mutlak ada di tangan...;Kedua pelatih;Kedua wasit;Dewan hakim;Panitia pertandingan;#;B
9;Jumlah langkah yang dilakukan saat melakukan lay-up shoot bola basket adalah...;Dua langkah;Tiga langkah;Empat langkah;Lima langkah;#;A
9;Bentuk gerakan tangan saat memantul-mantulkan bola basket adalah...;Mendorong bola kebelakang bawah;Memukul bola kedepan bawah;Memutar bola kedepan bawah;Mendorong bola kedepan bawah;#;D
9;Game dalam permainan bulu tangkis adalah...;Angka 21;Angka 22;Angka 23;Angka 24;#;A
9;Arah bola yang benar hasil service forehand panjang pada permainan bulutangkis adalah...;Melambung tinggi dan bola jatuh di dekat garis service;Melambung tinggi dan bola jatuh jauh di belakang garis service;Datar dan bola bola jatuh di belakanggaris lapangan;Datar dan bola jatuh di depan garis service;#;A
9;Akhir gerakan lengan setelah melakukan pukulan backhand permainan bulutangkis adalah...;Lurus ke samping;Lurus ke atas;Lurus ke depan;Lurus ke belakang;#;B
9;Tehnik dasar yang pertama kali dalam lompat jauh adalah...;Lari;Awalan;Lompat;Mendarat;#;B
9;"Berikut ini teknik dasar dalam lompat jauh, kecuali...";Lari;Awalan;Tolakan;Mendarat;#;A
9;Sikap mendarat yang benar pada bak lompat jauh adalah...;Telungkup dan pandangan ke depan;Telentang dan pandangan ke depan;Jongkok dan pandangan ke depan;Telentang dan pandangan ke belakang;#;C
9;Tehnik dasar awalan lompat jauh adalah...;Lari secepatnya kemudian pelan;Lari pelan dulu kemudian lari secepatnya;Lari pelan-pelan;Lari sekuatnya;#;B
9;Lompat jauh gaya berjalan di udara disebut juga dengan gaya...;Tuck;Scinepper/ hang style;Walking in the air;Floop;#;C
9;Kecepatan yang diperoleh dari hasil awalan berguna untuk membawa kekuatan pada waktu melakukan...;Tolakan ke depan;Tolakan ke samping;Tolakan yang maksimal;Tolakan ke atas;#;C
9;Latihan yang berfungsi untuk meningkatkan daya tahan jantung dan paru disebut...;Aerobic;Fitness;Gymnastic;Cardiovasculer endurance;#;D
9;Latihan daya tahan cardiovasculer dapat dilakukan dengan...;Sit-up;Tes lari 12 menit;Phus-up;Pull-up;#;B
9;Nomor lari yang biasa digunakan untuk mengukur kebugaran jasmani seseorang adalah...;800 m;1500 m;2400 m;3000 m;#;C
9;Contoh latihan kekuatan perut adalah...;Push-up;Sit-up;Pull-up;Back-up;#;B
9;Contoh latihan kekuatan punggung adalah...;Push-up;Sit-up;Pull-up;Back-up;#;D
9;"Apabila siswa kelas 3 MTs lari naik turun tangga selama 5 menit, termasuk latihan...";Kekuatan;Kelincahan;Daya tahan;Kelentukan;#;C
9;Push-up tujuhanya adalah untuk kekuatan otot...;Punggung;Dada;Lengan dan bahu;Leher;#;C
9;Sikap awal yang benar saat akan melakukan sit-up adalah...;Terlentang;Duduk;Telungkup;Berdiri;#;A
9;Sutlle-run atau lari bolak-balik tujuhanya adalah untuk melatih...;Kekuatan;Kelincahan;Keseimbangan;Kelentukan;#;B
9;"Unsur-unsur dalam pencak silat, kecuali...";Unsur olahraga;Unsur kesenian;Unsur pendidikan;Unsur kerohanian;#;D
9;Ciri khusus dalam pencak silat adalah...;Sikap tenang dan rileks;Memanfaatkan kelemahan lawan;Menggunakan tenaga sendiri;Menggunakan pernafasan yang wajar;#;B
9;Pukulan yang digunakan untuk mengawali pertandingan bulu tangkis adalah...;Pukulan chop;Pukulan dropshot;Pukulan service;Pukulan smash;#;C
9;Pukulan tinggi jauh kebelakang dalam permainan bulutangkis disebut pukulan...;Pukulan chop;Puklan dropshot;Pukulan service;Pukulan lob;#;D
9;Kontak raket dengan bola saat melakukan service forehand pendek pada permainan bulutangkis adalah...;Pada ketinggian pinggang;Pada ketinggian lutut;Pada ketinggian dada;Pada ketinggian kepala;#;B
9;Anggota tubuh yang jatuh pertama kali saat melakukan roll belakang adalah...;Kepala;Tengkuk;Kaki;Pantat;#;B
9;Posisi kaki saat akan melakukan roll depan adalah...;Salah satu kaki diangkat;Kedua kaki rapat;Kaki ditekuk;Kedua kaki dibuka;#;C
9;Ada berapa gaya renang yang sering diperlombakan?;2 gaya;3 gaya;4 gaya;5 gaya;#;C
9;Kesalahan-kesalahan umum yang sering dilakukan dalam renang gaya punggung adalah...;Sikap badan tidak sejajar dengan air;Sikap badan sejajar dengan air;Badan rilek;Posisi badan rata-rata air;#;A
9;Induk organisasi renang di Indonesia adalah...;PSSI;PRSI;PBSI;PASI;#;B
9;Pada tahun berapa organisasi renang di Indonesia berdiri;1951;1965;1970;1972;#;A
9;Induk organisasi renang dunia dinamakan...;FIFA;IAAF;ITF;FINA;#;D
9;Penyebab kebakaran kelas A adalah...;Benda cair;Benda gas;Benda padat;Hubungan pendek arus listrik;#;C
9;"Dibawah ini benda-benda yang mudah terbakar, kecuali...";Kayu;Bahan kimia;Besi;Plastik;#;C
9;Dibawah ini yang bukan merupakan bahaya kebakaran adalah...;Asap;Suhu tinggi;Dingin;Gas beracun;#;C
9;Peralatan pencegahan kebakaran adalah...;Detektor asap;Korek api;Bensin;Minyak tanah;#;A
9;Selain faktor manusia penyebab terjadinya kebakaran adalah...;Faktor hewan;Faktor alam;Faktor buatan;Faktor hutan;#;B
9;Pada permainan sepak bola tendangan melengkung merupakan hasil tendangan ...;kaki bagian luar;punggung kaki;kaki bagian dalam;tumit;#;A
9;"Bagian tubuh yang dapat digunakan untuk menahan pada permainan sepak bola seperti di bawah ini, kecuali ...";dada;paha;punggung;kaki bagian dalam;#;D
9;"Menggiring pada permainan sepak bola dapat dilakukan dengan menggunakan kaki seperti di bawah ini, kecuali...";kaki bagian luar;punggung kaki;kaki bagian dalam;tumit;#;D
9;"Pada permainan bola voli merapatkan kedua lengan di depan badan dan saling berpegangan, mendorong ke dua lengan kearah datangnya bola adalah cara ...";pasing atas;smash;blocking;pasing bawah;#;D
9;"Pukulan keras, tajam, dan menukik dalam bola voli disebut ...";umpan;smash;bloking;service;#;B
9;Suatu teknik bertahan bertujuan untuk mematahkan serangan dalam bola voli disebut ...;umpan;smash;bloking;service;#;C
9;Setiap orang mempunyai tugas khusus menjaga seorang lawan adalah ciri sistempertahanan ...;defence;zona defence;ofence;man to man marking;#;D
9;Lamanya permainan bola basket yaitu ...;4 X 10 menit;4 X 15 menit;2 X 45 menit;2 X 20 menit;#;A
9;Dalam bola basket setiap satu tembakan hukuman yang masuk skor bertambah ... poin;4 poin;3 poin;2 poin;1 poin;#;D
9;Membawa bola dengan cara dipantul pantulkan ke lantai dengan satu tangan dalam bolabasket disebut ...;shoting;lay up shot;bloking;dribling;#;D
9;Pukulan dari sebelah kanan dalam permainan bulu tangkis ...;Back hand;Smash;Fore hand;Lop;#;C
9;Permulaan permainan dalam permainan bulu tangkis dilakukan pukulan ...;Back hand;Smash;Fore hand;Service;#;D
9;Permainan bulu tangkis ditentukan oleh ...;Waktu;Poin;Wasit;Nilai;#;B
9;Salah satu pemain bulu tangkis Indonesia yang terkenal adalah ...;Simon Santoso;Bambang Pamungkas;Andik Kurniawan;Elvira Nasution;#;A
9;Permainan bulu tangkis dua lawan dua disebut ...;Single;Ganda campuran;Double;Ganda putra;#;C
9;Permainan bola basket diawali dengan ...;Mengoper bola ke teman;Jump ball;Gamsut;Tos;#;B
9;Terjadi Jus pada permainan bola voli apabila poin ...;23 sama;22 sama;21 sama;20 sama;#;D
9;"Lari 2,4 km bertujuan terutama untuk melatih kekuatan otot ...";Paru-paru;Jantung;Paha dan paru;Jantung dan paru;#;D
9;Di bawah ini yang bukan bagian dari kebugaran jasmani adalah ...;kekuatan;kelincahan;ketahanan;kesegaran;#;D
9;Pemimpin pertandingan adalah ...;Juri;Panitia;Hakim garis;Wasit;#;D
9;Gerakan pertama lompat jauh adalah ...;tolakan;sikap badan di udara;awalan;mendarat;#;C
9;Induk organisasi atletik di Indonesia adalah ...;PASI;PBSI;PSSI;PRSI;#;A
9;Lempar lembing dan lompat jauh termasuk olahraga ...;atletik;aquatik;senam;ketangkasan;#;A
9;Sudut lemparan dalam lempar lembing adalah ...;20o;30o;40o;50o;#;C
9;Pukulan atau tendangan dapat diantisipasi dengan ...;tangkisan;hantaman;pukulan;tendangan;#;A
9;"Berbudi pekerti luhur merupakan nilai dalam pencak silat, yaitu ...";seni;bela diri;olahraga;mental spiritual;#;D
9;Upaya pembelaan mengunakan tangan atau lengan disebut ...;hindaran;tangkisan;serangan;elakan;#;B
9;"Berikut ini faktor penyebab kebugaran jasmani tetap prima, kecuali ...";hidup tertib;penjagaan kesehatan mental dan fisik;teratur dalam latihan;menghindari pekerjaan;#;D
9;Bentuk latihan yang menggunakan beban sebagai ciri khas latihan...;kekuatan;daya tahan;kecepatan;kelincahan;#;A
9;Untuk latihan keseimbangan dapat dilakukan gerakan ...;lari lompat;mendorong;sikap kapal terbang;menggantung;#;C
9;Untuk melatih otot punggung dengan cara ...;sit up;pull up;push up;back up;#;D
9;Berikut ini alat yang digunakan dalam senam lantai ...;gada;lantai;matras;tikar;#;C
9;Pada roll depan yang jatuh pertama kali ke matras adalah ...;punggung;kepala;pantat;tengkuk;#;D
9;Di bawah ini alat senam ritmik ...;palang sejajar;tongkat;matras;bola;#;D
9;Sikap badan pada renang gaya punggung adalah ...;telungkup;telentang;tegak;miring;#;B
9;Berikut ini yang bukan gaya renang adalah ...;gaya bebas;gaya dada;gaya punggung;gaya menyelam;#;D
9;Berikut ini yang bukan daerah penjelajahan adalah ...;hutan;sungai;pantai;gunung;#;D
9;Berikut ini yang bukan penyebab kebakaran adalah ...;akibat pipa gas bocor;kompor meledak;korsleting listrik;buang puntung rokok;#;D
9;Arung jeram dilakukan di ...;gunung;pantai;empang;sungai;#;D
9;"Jika terjadi kebakaran kompor, tindakan pertama adalah ...";siram dengan air;lari menyelamatkan diri;padamkan dengan pasir;menutup dengan karung basah;#;D
9;Nomor-nomor lari cepat cabang atletik adalah sebagai berikut :;"100 m, 200 m dan 300 m.";"100 m, 300 m dan 400 m";"100 m, 200 m dan 400 m";"200 m, 300 m dan 400 m";#;C
9;Cara memegang cakram yang benar adalah lingkaran cakram dikait oleh ...;ruas jari tengah;ruas ujung jari;ruas ibu jari;ruas jari kelingking;#;B
9;Permainan sepak bola dimulai dengan tendangan yang disebut...;corner kick;free kick;kock off;off side;#;C
