Kelas;Soal;A;B;C;D;E;Jawaban
7;Ambisi bangsa Eropa ke kawasan Timur (Nusantara) berkaitan dengan adanya semangat bangsa-bangsa Barat untuk melanjutkan Perang Salib dan sekaligus menyebarkan agama Kristen. Hal ini merupakan faktor pendorong kedatangan bangsa Eropa dari faktor;god;good;glory;gospel;#;D
7;Kedatangan orang-orang Eropa ke negara-negara di Timur berkaitan dengan hobi berpetualang dari tempat yang satu ke tempat yang lain sebagai wujud mencari kemuliaan, keharuman atau kejayaan. Hal ini merupakan faktor pendorong kedatangan bangsa Eropa dari faktor;glory;good;adventur;gospel;#;A
7;Bangsa Portugis yang memimpin penaklukan Malaka pada tahun 1511 adalah;Vasco da Gama;Bartholomeus Diaz;Barents;Alfonfo d'Albuquerqee;#;D
7;Untuk mengatasi persaingan antara Portugis dan Spanyol di kawasan Maluku, diadakan perjanjian;Tordesilas;Bongaya;Saragosa;Tuntang;#;C
7;kedatangan Belanda di Indonesia pada tahun 1596 dipimpin oleh;Jacob Van Nende;Pieter Both;Cornelis de Heutman;Van Neck;#;C
7;Kegiatan-kegiatan berikut ini dapat dikategorikan sebagai produksi, kecuali ...;kegiatan menghasilkan barang/jasa.;kegiatan menambah nilai guna barang.;kegiatan meningkatkan faedah suatu barang.;kegiatan memanfaatkan barang untuk memenuhi kebutuhan.;#;D
7;Kegiatan produski berikut ini yang dapat dikategorikan sebagai produksi ekstraktif adalah ...;membudidayakan tumbuh-tumbuhan hutan untuk obat.;mengolah kayu hutan untuk menghasilkan mebel.;menangkap ikan laut di lepas pantai.;mengolah pasir sungai menjadi batako.;#;C
7;Bu Yulia memiliki usaha persewaan komputer. Ini berarti bu Yulia melakukan kegiatan produksi ...;jasa.;ekstraktif.;perdagangan.;industri manufaktur.;#;A
7;Pak Tarmin seorang petani yang memiliki lahan pertanian sendiri seluas 2 hektar. Ia menggarap pertaniannya bersama 10 orang pekerja, dengan menggunakan traktor, cangkul, dan alat penyemprot hama. Adapun bibit padi yang digunakan sebanyak 10 kg, pupuknya sebanyak 5 kuintal, dan beberapa liter obat pembasmi hama.;Sumber Alam;. Tenaga Kerja Manusia;Modal;Kewirausahaan;#;A
7;Dalam usaha pertaniannya Pak Tarmin tersebut, faktor produksi yang merupakan modal tetap adalah ...;traktor, cangkul, dan bibit padi.;traktor, cangkul, alat penyemprot hama.;bibit padi, pupuk, dan obat pembasmi hama.;alat penyemprot hama, obat pebasmi hama, dan air.;#;B
7;Produksi harus terus diperluas dan ditingkatkan, agar jumlah dan mutu yang dihasilkan semakin meningkat. Hal itu disebabkan oleh ...;kebutuhan manusia yang tak terbatas.;kebutuhan manusia yang terus bertambah.;kurang majunya ilmu pengetahan dan teknologi produksi.;menurunnya keinginan manusia untuk memenuhi kebutuhan.;#;A
7;Cara perluasan/peningkatan produksi dalam industri garmen (pakaian jadi) berikut ini yang merupakan cara ekstensifikasi adalah ...;menambah jam-kerja pekerja.;mengadakan spesialisasi (pembagian) kerja.;menambah ruang kerja, pekerja, dan mesin jahit produksi.;meningkatkan kemampuan kerja dari para pekerjanya agar lebih produktif.;#;C
7;Perantara distribusi/pemasaran yang membeli barang dari produsen kemudian menjualnya kembali kepada pedagang lain, biasanya dalam partai besar dsebut ...;grosir.;agen.;retailer.;broker.;#;A
7;Faktor-faktor berikut ini dapat mempengaruhi tinggi-rendahnya konsumsi seseorang, kecuali ...;tingkat kekayaan atau pendapatan orang yang bersangkutan.;selera konsumsi orang yang bersangkutan.;iklim dan cuaca di mana orang yang bersangkutan hidup.;jumlah tabungan yang dimiliki orang yang bersangkutan.;#;D
7;Bu Dina memiliki keinginan dan kebutuhan yang beraneka ragam. Tetapi dalam memenuhi kebutuhan, ia mengutamakan pemenuhan kebutuhan pakaian hingga kepuasan terhadap kebutuhan pakaian tersebut sangat tinggi. Sementara itu, pemenuhan kebutuhan yang lainnya kurang diperhatikan. Hal ini berarti cara konsumsi bu Dina lebih bersifat ...;horisontal.;vertikal.;sederhana.;mewah.;#;B
7;Perusahan yang mengelola usaha perikanan (budi daya ikan) dapat disebut ...;perusahaan ekstraktif.;perusahaan agraris.;Perusahaan industri manufaktur.;perusahaan jasa.;#;B
7;Jika beberapa orang ingin mendirikan badan usaha, dan semuanya menginginkan tanggung jawab penuh atas utang-utang badan usaha, maka bentuk badanusaha yang cocok bagi mereka adalah ...;Perusahaan Perorangan (Po).;Persekutuan Firma (Fa).;Persekutuan Komaniter (CV).;Perseroan Terbatas (PT).;#;B
7;Badan usaha yang sebagian pemiliknya bertindak sebagai sekutu aktif, dan sebagian lagi bertindak sebagai sekutu diam adalah ...;Persekutuan Firma (Fa).;Perseroan Terbatas (PT).;Persekutuan Komanditer (CV).;Yayasan.;#;C
7;Bentuk-bentuk badan usaha berikut ini yang untuk mendirikannya tidak perlu pengesahan notaris adalah ...;Persekutuan Firma (Fa).;Persekutuan Komanditer (CV);Yayasan.;Koperasi.;#;A
7;Bentuk badan usaha berikut ini yang semua pemiliknya memiliki tanggung jawab terbatas atas utang-utang badan usaha adalah ...;Persekutuan Firma dan Persekutuan Komanditer.;Persekutuan Komanditer dan Perseroan Terbatas.;Perseroan Terbatas dan Koperasi.;Persekutuan Komanditer dan Yayasan.;#;C
7;Badan Usaha Milik Negara (BUMN) yang membuka kesempatan bagi masyarakat swasta untuk ikut serta menanam modalnya pada BUMN tersebut adalah ...;Perusahaan Perseroan (PT Persero)..;Perusahaan Jawatan.;Perusahaan Umum.;Yayasan.;#;A
7;Yayasan merupakan salah satu bentuk badan usaha yang kegiatan utamanya bergerak di bidang ...;ekonomi;sosial.;budaya.;politik.;#;B
7;Untuk mendirikan koperasi, diperlukan sekurang-kurang ...;10 orang.;15 orang.;20 orang.;30 orang.;#;C
7;Badan hukum koperasi disahkan oleh ...;Menteri Koperasi.;Menteri Kehakiman.;Menteri Perekonomian.;Menteri Dalam Negeri.;#;A
7;Urutan suhu di bawah ini yang benar dari yang tertinggi sampai yang terendah adalah . . . . .;-7°C, -1°C, 0°C;-1°C, -2°C, 1°C;2°C, 0°C, -5°C;-4°C, 1°C, -2°C;#;C
7;Suhu suatu benda adalah -27°C, kemudian dinaikan menjadi 32°C, kenaikan suhu yang terjadi adalah . . . .;-5°C;-8°C;-32°C;-59°C;#;D
7;Perhatikan pernyataan berikut ! (1). - 25 > - 23 (2). - 8 > - 11 (3). - 10 < - 19 (4). 0 > - 20 Pernyataan diatas yang benar adalah . . . .;1, 2 dan 3;1 dan 3;2 dan 4;semua benar;#;C
7;Untuk memenuhi p, q dan r sembarang bilangan berlaku (p + q) = p (q + r). Hal ini disebut sifat . . . .;komutatif;asosiatif;distributif;invers;#;B
7;Bentuk distributif berikut yang benar adalah . . . .;p (q + r) = (p x q) + (q x r);p (q - r) = (p - q) x (q - r);p (q + r) = (p + q) x (q + r);p (q - r) = (p x q) - (p x r);#;D
7;Hasil penjumlahan dari - 14 + (-12) adalah . . . .;-26;2;-2;26;#;A
7;Hasil dari (- 12 - 6) + (4 - (- 7)) adalah . . . .;-11;-6;-7;1;#;C
7;Hasil dari {5 + (-8) - ( - 2) } - { - 3 + 6 + ( - 2)} adalah . . . .;-5;-1;-2;0;#;D
7;Diberikan 1. - 5 + 4 = 9 - 10 2. - 30 - (- 8) = - 22 3. 20 - 18 > -2 + 20) 4. 4 - 3 + 7 > - 9 - 10 Pernyataan - pernyataan yang benar adalah . . . .;1. 2 dan 3;1 dan 3;2 dan 4;Semua benar;#;C
7;Nilai k yang memenuhi dari bentuk k + 89 = 105 adalah . . . .;-16;16;-11;194;#;B
7;Nilai x yang memenuhi dari bentuk - 203 = 49 + x adalah . . . .;-256;154;-154;252;#;C
7;Dalam suatu permainan, seorang pemain mendapatkan nilai 10, - 60, - 40 dan 150. Hasil jumlah nilaninya adalah . . . .;150;180;170;370;#;B
7;Bila x = - 3 maka 8 - x - x² sama dengan . . . .;-14;4;2;28;#;A
7;Diberikan a = - 2, b = - 3, maka nilai 2a - b adalah . . . .;-7;-1;1;7;#;B
7;Dalam suatu tes, jawaban yang benar diberi nilai 4, yang salah diberi -2 dan untuk soal yang tidak dijawab diberi nilai 0. jika dari 25 soal, Andi menjawab dengan benar 18 soal dan 5 soal salah serta sisanya tidak dijawab, maka nilai Andi adalah . . . .;62;65;70;82;#;A
7;Hasil dari adalah . . . .;-200;-72;72;200;#;D
7;Nilai x yang memenuhi penyelesaian dari 150 : ( - x ) = 30 adalah . . . .;-10;-5;5;10;#;B
7;Pernyataan pernyataan berikut adalah benar kecuali . . . .;5 x 8 x ( -7) = - 280;- 9 x ( - 4) x 6 = - 216;( - 3) x ( -11) x ( -8) = - 264;6 x (- 8) x ( - 10) = 480;#;B
7;Hasil dari - 20 x 7 : ( - 5) adalah . . . .;-28;-24;24;28;#;D
7;Nilai p yang memenuhi 15 : ( p + 1 ) = - 3 adalah . . . .;5;4;-5;-6;#;D
7;Hasil dari (-4)³ + 2³ adalah . . . .;-56;-512;-70;-72;#;A
7;Hasil dari 64 - (- 2)⁴ - 2 (-3)³ adalah . . . .;102;118;124;148;#;B
7;Diberikan x = - 4, maka nilai dari 4 - x³ adalah . . . .;-60;16;64;68;#;D
7;Bilangan bulat yang memenuhi x² = 49 adalah . . . .;hanya - 7;hanya 7;hanya - 7 dan 7;hanya 9;#;C
7;Hasil dari (2² x 3²)² adalah . . . .;48;96;729;1296;#;D
7;Bentuk sederhana dari (5³)² x (5⁴)⁵ adalah . . . .;5¹⁴;5¹⁵;5²⁰;5²⁶;#;D
7;Hasil dari (4³ : 4²)⁴ adalah . . . .;16;64;256;625;#;C
7;Bentuk sederhana dari (6p⁵q³) : (p³q²) adalah . . . .;6p¹⁷q¹⁰;1.296p¹⁷q¹⁰;1.296p¹⁷q¹⁴;1.296p²³q¹⁴;#;A
7;Bentuk sederhana dari x³y²z² : x²y²z² adalah;x;y;z;x²;#;A
7;Nilai n yang memenuhi kalimat 2ⁿ = 4³ adalah;2;3;5;6;#;D
7;Nilai dari 1900² adalah . . . .;3,61 x 1.000;3,61 x 10.000;3,61 x 10⁵;3,61 x 10⁶;#;D
7;Setiap tiga hari sekali andrian mengikuti les matematika di Salman Bandung, sedangkan Lita mengikuti les Matematika di tempat yang sama dengan andrian setiap 4 hari sekali. jika pada hari rabu mereka bertemu di tempat les, pada hari apa mereka akan bertemu kembali lagi . . . .;Senin;Selasa;Rabu;Kamis;#;A
7;FPB dari 125 dan 625 adalah . . . .;5;25;125;625;#;C
7;Di dalam suatu kelas terdapat 30 siswa, 10 diantaranya siswa perempuan. Akan dibentuk kelompok belajar yang terdiri dari siswa laki - laki dan perempuan. Kemungkinan terbanyak kelompok yang terbentuk adalah . . . .;2;5;10;20;#;C
7;KPK dari x⁴y² dan xy adalah . . . .;xy;x²y;xy²;x⁴y²;#;D
7;Kelipatan persekutuan terkecil dari 3, 5 dan 7 adalah . . . .;15;21;35;105;#;D
7;FPB dari 45a²b dan 75ab² adalah . . . .;3 ab;9 ab;9a²b³;360a²b³;#;D
7;KPK dan FPB dari 12x²yz dan 8xy³ adalah . . . .;4xy dan 24²y²z;24 xyz dan 24²y³z;24²y³ dan 4xy;24²y³z dan 4xy;#;D
7;Di komplek perumahan dilakukan ronda oleh tiga penjaga keamanan, si a ronda tiap 2 hari sekali, Si B ronda setiap 3 hari sekali dan Si C ronda setiap 4 hari sekali. Pada hari senin mereka melaksanakan ronda bersama sama. Pada hari berikutnya mereka harusnya dapat melaksanakan ronda bersama - sama tapi si C sakit. Pada hari apa mereka melaksanakan ronda bersama sama lagi?;Senin;Selasa;Rabu;Kamis;#;A
7;Teknik dasar menggiring bola memakai kaki potongan dalam pada sepak bola, pergelangan kaki diputar ke arah ...;atas;dalam;luar;belakang;#;C
7;Salah satu teknik dasar menahan bola memakai punggung kaki pada sepak bola, dikala kaki menyentuh bola, kaki ditarik ke arah;luar;dalam;naik;belakang;#;D
7;Di dalam pertandingan sepak bola, setiap team dipimpin seorang pemain yang disebut ...;wasit;kapten;kipper;libero;#;B
7;Sikap awal passing bawah pada permainan bola voli posisi lengan berada di ...;depan bawah;depan atas;depan perut;depan kaki;#;A
7;Ukuran tinggi net putra pada permainan bola voli yakni ...;2,42 m;2,44 m;2,24 m;2,43 m;#;D
7;Passing, servis, smash, blocking yakni tehnik dasar dalam permainan ...;bola basket;bola voli;sepak bola;bola tangan;#;C
7;Deuce pada pertandingan bola voli terjadi apabila kedua regu mendapat nilai sama pada angka ...;21-21;22-22;23-23;24-24;#;D
7;PERBASI yakni singkatan dari;Persatuan Bola Basket Seluruh Indonesia;Persatuan Bulutangkis Seluruh Indonesia;Persatuan Baseball Softball Seluruh Indonesia;Persatuan Binaraga Angkat Besi Seluruh Indonesia;#;A
7;Tujuan utama dalam permainan bola basket yakni ...;menjaga pertahanan dari serangan;memasukkan bola ke keranjang lawan;memainkan bola dengan teknik yang baik;memakai strategi yang jitu;#;B
7;Pada start jongkok, perilaku panggul diangkat setinggi pundak dan berat tubuh dibawa ke muka dikala aba-aba;bersedia;siap;yak;bersedia-yak-siap;#;B
7;Nomor-nomor yang dilombakan pada lari jarak pendek ialah ...;42.195 meter;5.000 meter dan 10.000 meter;800 meter dan 1.500 meter;100 meter, 200 meter, dan 400 meter;#;D
7;Pada dikala lari jarak pendek perilaku tubuh tetap condong ke depan dan disertai dengan ...;lengan diam, gerakan langkah kaki panjang dan cepat;lengan diam, gerakan langkah kaki pendek-pendek dan cepat;lengan diayunkan, gerakan langkah kaki panjang dan cepat;lengan diayunkan, gerakan langkah kaki pendek-pendek dan cepat;#;C
7;Pengertian dari lompat jauh adalah ...;teknik berlari cepat untuk mendapat lompatan yang maksimal dan hasil mendaratnya sanggup diukur terjauh di kolam pasir;suatu gerak cepat dan optimal yang dilakukan di kolam pasir yang harus diukur dengan rangkaian urutan gerak berlari-menolak-melompat-mendarat;gerak lompatan yang dilakukan di lintasan dengan kolam pasir yang dipakai untuk mendarat yang ukurannya sudah ditentukan;suatu upaya gerak lari untuk mendapat hasil lompatan yang terjauh di kolam pasir;#;A
7;Fungsi tolakan dalam lompat jauh yakni untuk ...;mendapat teknik yang sempurna;mendapat lompatan yang sejauh-jauhnya;mendapat kecepatan;mendapat pendaratan sempurna;#;B
7;Salah satu cabang olahraga beladiri yang berasal dari Indonesia yakni ...;Tinju;Kungfu;Karate;Pencak Silat;#;D
7;Berlatih dan melaksanakan olahraga pencak silat sebagai bagian dari kehidupan sehari-hari, merupakan nilai-nilai yang terkandung dalam pencak silat secara ...;nilai-nilai yang terkandung secara mental dan spiritual;nilai-nilai yang terkandung sebagai beladiri;nilai-nilai yang terkandung sebagai seni budaya;nilai-nilai yang terkandung sebagai olahraga;#;A
7;Gerak dasar pencak silat terdiri dari ...;tendangan, pukulan, dan tembakan;berdiri, kuda-kuda, dan bergerak;hindaran, elakan, dan tangkisan;sikap, penguasaan gerak, pembelaan dasar;#;D
7;Kuda-kuda dalam olahraga pencak silat mempunyai pengertian ...;posisi kaki dan tarikan sebagai dasar tumpuan beladiri;posisi kaki tertentu sebagai dasar tumpuan untuk melaksanakan perilaku dan gerakan bela serang;posisi berhenti maupun bergerak untuk mengadakan serangan;posisi kaki dan tangan untuk bergerak maju dan mundur sebagai usaha menyerang;#;B
7;Pada teknik tangkisan pencak silat dengan posisi gerakan tangkisan siku, terdiri dari ...;tangkisan siku dalam dan tangkisan siku luar;tangkisan satu siku dan tangkisan dua siku;tangkisan satu siku dan tangkisan dalam;tangkisan dua siku dan tangkisan luar;#;A
7;Kebugaran jasmani mempunyai pengertian ...;kesanggupan tubuh untuk melaksanakan pekerjaan produktif sehari-hari tanpa adanya kelelahan berlebihan dan masih punya cadangan tenaga;kesanggupan seseorang untuk mengerjakan serta mempraktikkan jenis latihan kekuatan dan daya tahan otot serta nilai disiplin dari tanggungjawab;upaya untuk menghindari kelelahan dan kondisi sakit dengan cara melatih dan mempraktikkan olahraga yang bersifat mendadak dan rekreatif tanpa mengalami kelelahan yang berarti;gerakan untuk menyeimbangkan antara berdiri, bergerak dan berlari secara beruntun untuk meningkatkan kekuatan tubuh dan kecepatan gerak;#;A
7;Gerakan sit up yakni gerakan yang sangat mempunyai kegunaan untuk melatih kekuatan otot ...;kaki;perut;punggung;tangan;#;B
7;Bentuk latihan untuk melatih otot lengan dan pundak yakni ...;Squat jump;Sit up;Push up;melompat memakai dua tangan;#;C
7;Bentuk latihan aktivitas jasmani yang sangat membantu meningkatkan kekuatan dan daya tahan otot kaki antara lain ...;berjalan dan renang;Push up, sit up, dan back up;naik turun tangga, lompat tali/jump rope;lari cepat jarak pendek, lompat tinggi;#;C
7;Gerakan senam yang diiringi dengan ritme yang mengandung keindahan, kehalusan, keluwesan yakni ...;senam sl buyung;senam ketangkasan;SKJ;Senam irama;#;D
7;Induk organisasi senam di Indonesia yakni ...;PERSANI;PERBASI;PRSI;PBSI;#;A
7;Salah satu bentuk senam dasar untuk melatih keseimbangan yakni ...;Sikap lilin;Back up;Squat jump;Push up;#;A
7;Pada dikala melaksanakan gerakan kop stand, kedua tangan dan dahi diletakkan pada matras membentuk ...;Setengah lingkaran;Segi tiga;Garis lurus;Lingkaran penuh;#;B
7;Gerakan kedua tangan menumpu pada matras, pandangan ke bawah, otot perut dikencangkan, jaga keseimbangan dan kedua kaki lurus dan rapat ke atas disebut ...;Head stand;Kopstand;Hand stand;Sikap lilin;#;C
7;Untuk passing jarak pendek dalam olahraga permainan sepakbola pada umumnya menggunakan kaki bagian...;Dalam;luar;punggung kaki;kura-kura kaki;#;A
7;Pemain bisa dikatakan Offside apabila...;tendangan sudut;bola wasit;menerima bola di belakang pemain bertahan lawan;lemparan ke dalam;#;C
7;Menggiring bola yang efektif biasanya menggunakan kaki bagian...;luar;dalam;punggung kaki;tumit;#;B
7;Lama permainan sepak bola adalah...;2 x 50 menit;2 x 45 menit;2 x 40 menit;2 x 35 menit;#;B
7;Organisasi sepakbola dunia adalah...;FIBA;FIFA;VINA;FITA;#;B
7;Tinggi net bola voli adalah...;2,21 m;2,24 m;2,25 m;2,75 m;#;B
7;Bila permainan bola voli melewati luar road/antene maka bola tersebut...;permainan terus berlangsung;bola mati;perlu diulang;bola hidup;#;B
7;Time out dalam permainan bola voli selama...;10 detik;30 detik;20 detik;60 detik;#;B
7;Panjang lapangan bola voli adalah...;16 m;17 m;18 m;19 m;#;C
7;Bila pelaksanaan service tangan yang akan memukul bola berada di bawah, maka service tersebut dinamakan...;Service Atas;Service Bawah;Service samping;Service Cekis;#;B
7;Passing yang dilakukan dari depan dada disebut...;Chess Pass;Over Head Pass;Bounce Pass;Jump Shoot;#;A
7;Jumlah pemain basket per regu adalah...;5 orang;6 orang;7 orang;8 orang;#;A
7;Induk organisasi olahraga basket dunia adalah...;IBF;FIBA;FITA;FIFA;#;B
7;Lemparan bola yang dilakukan oleh wasit pada waktu permainan dimulai disebut...;Jump Ball;Jump Shoot;Jumping;Dribling;#;A
7;Nilai/poin jika shooting dilakukan diluar garis three point adalah...;satu;dua;tiga;empat;#;C
7;Bentuk peluru untuk anak-anak SMP yaitu...;segitiga;bulat;segiempat;segilima;#;B
7;Menggelindingkan peluru bertujuan untuk latihan...;pengenalan;awalan;tolakan;gerakan ikutan;#;A
7;Start yang digunakan untuk lari jarak pendek adalah...;start jongkok;start melayang;start melayang;medium start;#;A
7;Salah satu nomor lari jarak pendek adalah...;300 m;400 m;800 m;600 m;#;B
7;Teknik masuk garis finish adalah...;Tangan diluruskan ke depan;Badan condong ke depan;Kaki melangkah jauh ke depan;Badan tegak;#;B
7;Dibawah ini merupakan aba-aba yang digunakan dalam mengambil start...;Awas, siap, ya;Bersedia, awas, ya;Ya, bersedia, awas;Perhatian, siap, ya;#;B
7;Pukulan pertama untuk memulai permainan bulutangkis disebut...;Sevice;Jump ball;Kick of;Drop shoot;#;A
7;Pemain ganda campuran dalam permainan bulutangkis disebut...;single;double;rubber set;mixed;#;D
7;Game dalam permainan bulutangkis adalah...;15;21;20;25;#;B
7;Pukulan yang dilakukan dari samping kanan disebut...;grip;lobe;forehand;backhand;#;C
7;Apabila permainan dimenangkan oleh pemain secara dua kali menang, maka...;Three wining set;Two wining set;Double set;Two set;#;B
7;Induk organisasi senam Indonesia adalah...;Persani;Perpani;PHSI;Persenami;#;A
7;Pada saat melakukan roll belakang yang jatuh pertama kali...;punggung;pantat;tengkuk;Kepala;#;C
7;Pada saat roll depan, maka dagu harus berposisi pada...;menempel pada dada;lurus ke depan;menempel pada perut;menoleh;#;A
7;Yang bukan termasuk senam ketangkasan adalah...;lompat harimau;push up;roll belakang;roll depan;#;B
7;Berdiri dengan satu kaki merupakan salah satu bentuk senam...;kekuatan;kelentukan;keseimbangan;jatuh ke lantai;#;C
7;Posisi badan perenang gaya dada adalah...;tengkurap;telentang;berdiri tegak;miring ke kiri;#;A
7;Pengambilan nafas dalam renang gaya dada adalah...;mulut;hidung;telinga;tenggorokkan;#;A
7;Peserta lomba renang gaya dada diberangkatkan oleh seorang starter dari garis...;lintasan;finish;start;batas;#;C
7;Gerakan lengan gaya dada adalah...;diputar;mendayung;ke atas ke bawah;membuat lingkaran;#;B
7;Di bawah ini makanan yang tidak mengandung karbohidrat adalah...;nasi;jagung;buah-buahan;gandum;#;C
7;Sebagai sumber tenaga, sumber panas dan cadangan makanan adalah fungsi dari...;karbohidrat;protein;lemak;vitamin;#;A
7;Makanan yang higienis adalah makanan yang...;bersih;sehat;bebas kuman dan penyakit;mengandung Formalin;#;C
7;Perasan nyeri seperti terbakar pada waktu buang air kecil adalah salah satu gejala penyakit...;Aids;HIV;Gonorchea;Sypilis;#;C
7;Penyakit Aids disebabkan oleh...;Virus HIV;Spirochhaeta;Gondok;Bakteri HIV;#;A
7;Dibawah ini Yang termsuk tehnik dasar bola Voliy kecuali adalah...;Passing Bawah;Pass Atas;service;Menendang bola;#;D
7;Pada Saat Menyundul Bola Pada Permainan Sepak Bola, Yang Digunakan Otot...;Punggung;Lengan;Leher;Pinggang;#;C
7;Jumlah Pemain Sepak Bola Tiap Tim Berjumlah...;9 Orang Pemain;10 Orang Pemain;11 Orang Pemain;12 Orang Pemain;#;C
7;Jumlah Hakim Garis Yang Membantu Wasit Pada Permainan Sepak Bola Ada...;1 Orang;2 Orang;3 Orang;4 Orang;#;B
7;Ukuran Lapangan Sepak Bola ...;100 Meter--110 Meter;64 Meter--75 Meter;80 Meter--95 Meter;75 Meter--90 Meter;#;B
7;Saat Menggiring Bola Jika Bola Berada Di Depan Akan Mengakibatkan...;Bola Sukar Direbut;Menghambat Gerakan Maju;Langkah Kaki Tidak Jauh;Bola Mudah Dikontrol;#;B
7;Durasi Waktu Dalam Permainan Bola Voli Ditentukan Oleh ...;Waktu;Inning;Ronde;Game;#;D
7;Pelaku Bloking Pada Permainan Bola Voli Sebanyak...;1 Orang;2 Orang;3 Orang;Maksimal 3 Orang;#;D
7;Anggota Tubuh Yang Boleh Digunakan Dalam Pemain Bola Voli ...;Seluruh Tubuh;Tangan Dan Kaki;Tangan, Kaki, Dan Kepala;Tangan Saja;#;B
7;Ukuran panjang Lapangan Bola Voli ...;17 Meter;18 Meter;19 Meter;20 Meter;#;B
7;Ukuran Lebar Lapangan Bola Voli ...;8 Meter 2;9 Meter 2;10 Meter 2;11 Meter 2;#;B
7;Teknik Dasar Permainan Bola Takraw, Terdiri Dari...;Passing, Servis, Dan Smes;Memukul, Menggiring, Dan Menembak;Menggiring, Menangkap, Dan Menembak;Menendang, Menggiring, Dan Menyundul Bola;#;A
7;Teknik Dasar Permainan Sepak Bola...;Passing, Servis, Dan Smes;Memukul, Menggiring, Dan Menembak;Menggiring, Menangkap, Dan Menembak;Menendang, Menggiring, Dan Menyundul Bola;#;D
7;Teknik Dasar Permainan Bola Kasti adalah...;Passing, Servis, Dan Smes;Memukul, Menangkap, Dan berlari;Menggiring, Menangkap, Dan Menembak;Menendang, Menggiring, Dan Menyundul Bola;#;B
7;Durasi permainan dalam permainan bulutangkis ditentukan oleh ...;poin;jaraknya;waktu;satu putaran;#;A
7;Aturan hidup yang berupa perintah, larangan dan sanksi serta berlaku sebagai petunjuk dalam kehidupan sehari-hari adalah pengertian dari...;adat istiadat;norma;hukum;kebiasaan;#;C
7;Salah satu tujuan dibuatnya peraturan dalam kehidupan masyarakat adalah untuk...;mengekang kebebasan hidup seseorang dalam masyarakat;membatasi seseorang dalam bergaul di tengah-tengah masyarakat;mengatur sikap dan perilaku dalam kehidupan bermasyarakat;memberikan hukuman kepada masyarakat yang bersalah;#;C
7;Perbuatan yang mencerminkan pelaksanaan ketaatan terhadap norma kesopanan adalah ...;berkata jujur kepada orang lain;berbakti kepada orang tua;orang muda menghormati yang tua;taat pada peraturan lalu lintas;#;C
7;Perilaku berbohong adalah salah satu pelanggaran terhadap norma kesusilaan. Sanksi dari pelanggaran norma ini adalah...;akan masuk neraka di akhir zaman;dijatuhi hukuman penjara oleh negara;diasingkan oleh masyarakat selamanya;perasaan bersalah dan rasa malu;#;D
7;Manfaat ketaatan terhadap peraturan yang berlaku bagi diri sendiri adalah...;ketenangan dan tidak merasa dikejar-kejar perasaan bersalah;terciptanya ketertiban dan keamanan di masyarakat;hak dan kewajiban dapat terlaksana secara seimbang;terciptanya keharmonisan dalam kehidupan masyarakat;#;A
7;Hukum menurut bentuknya ada yang tertulis dan tidak tertulis. Salah satu bentuk hukum tertulis dalam kehidupan bernegara adalah...;Undang-undang;Adat istiadat;Kebiasaan;Moral;#;A
7;Manfaat melaksanakan norma hukum dengan penuh kesadaran adalah ...;Menghilangkan tindak kejahatan dalam masyarakat;Menciptakan ketenteraman hidup dalam masyarakat;Mengurangi beban tugas aparat kepolisian;Meningkatkan kewibawaan penegak hukum;#;B
7;Penerapan tata tertib siswa di sekolah memiliki tujuan untuk ...;mengatur sikap dan perilaku siswa agar sesuai dengan ketentuan;mendisiplinkan siswa agar tidak ada yang berbeda pendapat;memberikan rasa takut dengan sanksi yang diberikan sekolah;membatasi ruang gerak siswa di sekolah;#;A
7;"Pasal 1 ayat 3 UUD 1945 menyebutkan bahwa ""Indonesia adalah negara hukum"". Hal ini memiliki makna bahwa ...";penyelenggaraan pemerintahan Negara Indonesia berlandaskan hukum;negara Indonesia mempunyai hukum sejak zaman nenek moyang;hukum di Indonesia dibuat oleh lembaga yang berwenang membuatnya.;negara Indonesia bangga menjadi negara hukum;#;A
7;Contoh sikap dan perilaku yang sesuai dengan norma di lingkungan keluarga adalah...;tidak memalsukan tanda tangan;membayar retribusi sampah dan parkir;menggunakan helm pada saat mengendarai motor;membereskan tempat tidur;#;D
7;Warga negara yang baik adalah warga negara yang mematuhi hukum atas dasar...;takut dikenakan sanksi hukum;menjaga ketertiban,kenyamanan, ketenteraman dan keadilan;diharuskan oleh pemerintah;rugi fisik dan materi jika melanggar hukum;#;B
7;Contoh perbuatan siswa yang mencerminkan ketaatan terhadap peraturan tertulis di sekolah adalah...;melaksanakan apa saja perintah guru;memakai seragam sekolah dengan atribut lengkap;mengerjakan pekerjaan rumah di sekolah;membaca buku di perpustakaan ketika pelajaran berlangsung;#;B
7;Perbuatan yang mencerminkan kesadaran hukum masyarakat dalam kehidupan sehari-hari adalah...;berperilaku sopan dan santun kepada orang yang lebih tua.;selalu berkata jujur kepada setiap orang;selalu membayar pajak tepat pada waktunya.;mengikuti perayaan hari besar agama dengan hikmat.;#;C
7;Contoh sikap bertanggung jawab seorang anak dalam melaksanakan aturan hidup di keluarga adalah ...;membantu pekerjaan orang tua bila disuruh;memberikan usulan pendapat dengan baik dan sopan;mengasuh adik bila menangis;belajar terus walaupun orang tua menyuruh;#;A
