Kelas;Soal;A;B;C;D;E;Jawaban
10;Keluwesan dalam gerakan senam irama disebut teknik;ketetapan irama;keseimbangan;kontinuitas;fleksiilitas;kekuatan;d
10;Salah satu hal yang harus diperhatikan oleh seorang atlet renang untuk dapat berenang cepat adalah;meningkatkan daya tahan;memperkecil daya dorongnya;memperkecil/mengurangi hambatan;memperlambat gerak kaki;meningkatkan pernapasan;d
10;Pendidikan pergaulan sehat yang diberikan kepada remaja dapat dilakukan dengan cara;"ceramah, tanya jawab, diskusi kelompok, film";"diskusi kelompok, penyuluhan, debat, drama";"debat, tanya jawab, drama, diskusi kelompok";"ceramah, diskusi kelompok, adu argumen, drama";"adu argumen, diskusi kelompok, film, tanya jawab";a
10;"Di antara cara pencegahan pergaulan bebas yang dilakukan keluarga, kecuali";menjauhkan anak dari hal-hal yang mengarah pada pergaulan bebas;memberikan informasi tentang bahaya pergaulan bebas secara bertahap;menanamkan etika cara memelihara diri dari hal-hal negatif;mengajarkan anak cara berpacaran;mengajarkan kaidah keagamaan sedini mungkin;d
10;Teknik gerakan kaki pada renang gaya bebas dimulai dari;lutut;pergelangan kaki;punggung kaki;pangkal paha;tumit;d
10;Orang yang paling cocok untuk memberikan pelajaran pergaulan sehat bagi remaja adalah;orang tua;saudara;teman;kakak;dokter;a
10;"Start jongkok terdiri atas tiga macam, yaitu";"start pendek, menengah, dan panjang";"start berdiri, melayang, dan pendek";"start menengah, berdiri, dan melayang";"start panjang, menengah, dan berdiri";"start pendek, melayang, dan menengah";a
10;Bola dipukul sewaktu berada di depan atas kepala merupakan;servis atas;servis bawah;passing;tos;passing bawah;a
10;"Kemampuan seseorang yang mempunyai bakat dan kemampuan di dalam menjalankan instruksi dari pelatih, yaitu";taktik;strategi;variasi;serangan;tembakan;a
10;Cara menggiring bola yang dibenarkan dalam basket adalah melakukan dengan;satu tangan;dua tangan;tangan kiri;tangan kanan;tanan kiri dan kanan;a
10;Meluncur dan menjatuhkan badan untuk menghindari tembakan lawan disebut;ball running;sliding;pitcher;catcher;foot work;b
10;Teknik dasar football adalah;memukul;pitcher;ball running;sliding;memegang kayu;a
10;Tubuh condong ke depan ketika kecepatan meningkat adalah teknik;gerak keseluruhan;posisi tubuh;ayunan lengan;kontak kaki;panjang langkah;b
10;Jarak awalan yang ideal dalam lompat jauh gaya menggantung adalah;25-30;25-40;30-45;30-35;40-45;b
10;Start yang dipakai pada saat pelari akan melakukan lari jarak menengah dan jarak jauh adalah start;berdiri;melayang;jongkok;pendek;menengah;b
10;Pada lari 800 m pelari lintasan boleh masuk lintasan sebelah dalam pada saaat memasuki jarak;100 m;200 m;1.500 m;300 m;400 m;b
10;Jarak awalan lompat jauh gaya jongkok adalah;30-35;30-40;40-45;50-55;60-65;b
10;Gerakan yang menumpu dengan menggunakan kaki yang kuat disebut;tolakan;sikap mendarat;awalan;sikap badan di udara;start;a
10;"Pelompat pada saat mendarat diusahakan gerakannya ke depan dengan kedua tangan di samping, yaitu";awalan;tolakan;start;sikap mendarat;sikap badan di udara;d
10;Start yang digunakan di mana siswa berdiri di belakang garis start dengan kedua tangan bersikap normal adalah;start berdiri;start jongkok;start melayang;awalan;tolakan;a
10;Pukulan awal dalam satu permainan atau ketika terjadi pergantian bola adalah;pukulan;passing;tos;servis;servis;D
10;Start jongkok pendek memiliki ukuran awalan sepanjang;30 cm;40 cm;50 cm;60 cm;70 cm;b
10;Teknik dasar permainan bulutangkis yang bertujuan untuk mematikan permainan lawan disebut;servis;smash;drop shot;lob;drive;b
10;Induk organisasi sepak bola Indonesia adalah;PSSI;PBVSI;PBSI;PERBASI;PASI;a
10;Jumlah pemain dalam satu tim bola voli adalah;5 orang;6 orang;7 orang;8 orang;9 orang;b
10;Teknik dasar permainan bola basket yang dilakukan dengan memantulkan bola ke lantai disebut;shooting;dribbling;passing;pivot;rebounding;b
10;Gaya dalam lompat tinggi yang menggunakan punggung sebagai bagian pertama yang melewati mistar disebut;gaya gunting;gaya guling sisi;gaya straddle;gaya flop;gaya schnepper;d
10;Latihan push up bertujuan untuk menguatkan otot;perut;kaki;lengan dan dada;punggung;leher;c
10;Renang gaya dada sering disebut juga dengan gaya;kupu-kupu;bebas;dada;katak;lumba-lumba;d
10;Induk organisasi pencak silat Indonesia adalah;IPSIT;PERSILAT;PESAKA;PERSISI;PONTI;b
10;Teknik menendang bola dengan menggunakan punggung kaki bagian dalam dalam sepak bola disebut;inside kick;outside kick;instep kick;toe kick;heel kick;a
10;Ukuran tinggi net bola voli untuk putra adalah;"2,24 m";"2,34 m";"2,43 m";"2,50 m";"2,60 m";c
10;Posisi wasit dalam permainan sepak bola yang bertugas mengawasi garis gawang disebut;wasit utama;hakim garis;wasit cadangan;penjaga waktu;asisten wasit;b
10;Teknik dasar permainan tenis meja yang dilakukan dengan memukul bola secara keras dan datar disebut;push;chop;drive;spin;block;c
10;Latihan sit up bertujuan untuk menguatkan otot;lengan;dada;perut;punggung;kaki;c
10;Gaya renang yang gerakannya menyerupai gerakan katak adalah gaya;bebas;punggung;kupu-kupu;dada;lumba-lumba;d
10;Induk organisasi bulutangkis Indonesia adalah;PSSI;PBVSI;PBSI;PERBASI;PASI;c
10;Teknik menangkap bola dalam permainan kasti yang dilakukan dengan kedua tangan membentuk mangkuk disebut;menangkap bola lurus;menangkap bola samping;menangkap bola bawah;menangkap bola atas;menangkap bola menggelinding;a
10;Jumlah pemain dalam satu tim softball adalah;7 orang;8 orang;9 orang;10 orang;11 orang;c
10;Teknik dasar permainan sepak bola yang dilakukan dengan menghentikan bola menggunakan telapak kaki disebut;stopping;dribbling;heading;tackling;passing;a
10;Latihan back up bertujuan untuk menguatkan otot;perut;lengan;dada;punggung;kaki;d
10;Gaya dalam lompat jauh dimana posisi badan melayang seperti sedang duduk di udara disebut;gaya jongkok;gaya menggantung;gaya berjalan di udara;gaya lompat jauh;gaya straddle;a
10;Induk organisasi bola voli Indonesia adalah;PSSI;PBVSI;PBSI;PERBASI;PASI;b
10;Teknik dasar permainan basket yang dilakukan dengan melempar bola ke ring lawan disebut;dribble;pass;shoot;rebound;pivot;c
10;Ukuran lapangan bulutangkis untuk partai tunggal adalah;"5,18 m x 13,40 m";"6,10 m x 13,40 m";"7,10 m x 13,40 m";"8,10 m x 13,40 m";"9,10 m x 13,40 m";a
10;Latihan yang bertujuan untuk meningkatkan kelincahan adalah;push up;sit up;back up;shuttle run;squat jump;d
10;Gaya renang dimana posisi badan telentang di permukaan air adalah gaya;bebas;punggung;kupu-kupu;dada;lumba-lumba;b
10;Teknik dasar permainan sepak bola yang dilakukan dengan menyundul bola menggunakan kepala disebut;dribbling;passing;heading;tackling;shooting;c
10;Induk organisasi atletik Indonesia adalah;PSSI;PASI;PBSI;PBVSI;PERBASI;b
10;Latihan squat jump bertujuan untuk menguatkan otot;lengan;perut;punggung;kaki;dada;d
10;Teknik dasar permainan tenis meja dimana bola dipukul dengan gerakan seperti menebang pohon disebut;push;chop;drive;spin;block;b
10;Kemerdekaan memeluk agama dan kebebasan menyatakan pendapat merupakan bentuk hak asasi;politik;pribadi;sosial dan budaya;persamaan hukum;perlindungan hukum;b
10;Berdasarkan pasal 19 Ayat (1) anggota DPR dipilih melaui;keputusan presiden;pemilihan umum;undang-undang;ketetapan MPR;menteri;b
10;UUD Negara Kesatuan Republik Indonesia Tahun 1945 terdiri atas;pasal-pasal;pembukaan dan penjelasan;pembukaan dan batang tubuh;"pembukaan, batang tubuh, dan penjelasan";"pasal, aturan peralihan dan aturan penjelas";d
10;Landasan Konstitusional di Indonesia yang sah dan dijunjung tinggi seluruh bangsa Indonesia adalah;UUD 1945;Undang-Undang;Pancasila;Ketetapan MPR;Instruksi Presiden;a
10;Pemerintah daerah dan DPRD menganut asas;sosial dan politik;otonomi dan ekonomi;otonomi dan tugas pembantuan;ekonomi dan politik;otonomi dan politik;c
10;Berikut ini tidak termasuk dalam tujuan penyelenggaraan otonomi daerah adalah;meningkatkan pelayanan dan kesejahteraan masyarakat;"pengembangan kehidupan demokrasi, keadilan, dan pemerataan";desentralisasi melahirkan otonomi daerah;pemeliharaan hubungan yang serasi antara pusat dan daerah;mengoptimalkan potensi daerah;c
10;"Sumber motivasi dan aspirasi, tekad, dan semangat bangsa Indonesia serta cita-cita yang ingin ditegakkan dalam lingkungan nasional dan internasional adalah";Pancasila;Pembukaan UUD 1945;Batan g Tubuh UUD 1945;Penjelasan UUD 1945;perundang-undangan;b
10;Kekuasaan selalu harus dibatasi dengan cara memisah-misahkan kekuasaan ke dalam cabang-cabang yang bersifat check and balances merupakan pernyataan tentang negara memuat;Zul Afdi Ardian;Jimly Ashiddiqie;Moh. Kusnardi;Harmaily Ibrahim;Montesquieu;b
10;Konsep trias politica ditemukan oleh;John Locke;Montesquieu;Zul Afdi Ardian;Harmaily Ibrahim;Moh. Kusnardi;b
10;Buku yang berjudul Two Treaties of Government mengusulkan agarkekuasaan di dalam Negara itu dibagi dalam organ-organ Negara yang mempunyai fungsi yang berbeda-beda merupakan karangan;Mostesquieu;Miriam Budiardjo;Jimly Ashiddiqie;John Locke;Harmaily Ibrahim;d
10;Lembaga pemerintah yang membidangi urusan tertentu dalam pemerintah disebut;departemen;kementerian;DPD;DPR;MPR;b
10;Kementerian Negara diatur dalam Undang-Undang Nomor;37 tahun 2008;38 tahun 2008;39 tahun 2008;40 tahun 2008;41 tahun 2008;c
10;Kekuasaan yang berhubungan dengan penyelenggaraan pemeriksaan atas pengelolaan dan tanggung jawab tentang keuangan negara disebut kekuasaan;moneter;yudikatif;legislatif;eksaminatif;eksekutif;d
10;"Kekuasaan untuk menetapkan dan melaksanakan kebijakan moneter, mengatur dan menjaga kelancaran sistem pembayaran, serta memelihara kestabilan nilai rupiah disebut kekuasaan";moneter;yudikatif;legislatif;eksaminatif;eksekutif;a
10;Pemerintah pusat meyerahkan wewenang pemerintah kepada pemerintah daerah untuk mengatur dan mengurus sendiri urusan pemerintah di daerah disebut;otonomi daerah;sentralisasi;desentralisasi;kewenangan daerah;pemisah kekuasaan;a
10;Pasal 15 Undang-Undang Republik Indonesia Nomor 39 Tahun 2008 tentang kementerian Negara secara tegas menyatakan bahwa jumlah maksimal kementerian Negara yang dibentuk berjumlah;30;31;32;34;34;D
10;BNP2TKI adalah kepanjangan dari;Badan Nasional Pelayanan dan Perlindungan Tenaga Kerja Indonesia;Badan Negara Penempatan dan Perlindungan Tenaga Kerja Ilegal;Badan Nasional Penempatan dan Perlindungan Tenaga Kerja Indonesia;Badan Negara Pelayanan dan Pendataan Tenaga Kerja Ilegal;Dadan Naional Pelayanan dan Penempatan Tenaga Kerja Indonesia;c
10;"Kelompok sosial yang menududuki wilayah atau daerah tertentu yang diorganisir di bawah lembaga politik dan pemerintah yang efektif, mempunyai satu kesatuan politik, berdaulat sehingga berhak menentukan tujuan nasionalnya disebut";wilayah;Negara;pemerintah;daerah;lembaga;b
10;"Organisasi masyarakat mempunyai daerah, yang mana kekuasaan Negara berlaku sebagai kedaulatan, merupakan pengertian Negara menurut";Miriam Budiardjo;Joko Sutomo;Sunarko;George Jellink;Robert Mac Iver;c
10;"Suatu perkumpulan sosial yang mempunyai fungsi memelihara ketertiban, menghormati keribadian warga Negara, melindungi rakyat, dan menciptakan kesejahteraan umum, merupakan definisi Negara sebagai";organisasi kekuasaan;organisasi politik;organisasi kesusilaan;Negara intergralistik;Negara federal;b
10;"Tokoh yang berpendapat bahwa manusia pada hakikatya merdeka dan sama, maka untuk menjamin hak-hak manusia didirikan Negara, serta hukum harus menjadi dasar Negara adalah";John Locke;Montesquie;Sunarko;J.J Rousseau;Miriam Budiardjo;d
10;Kumpulan manusia yang hidup bermasyarakat di wilayah suatu Negara dan memiliki cita-cita untuk hidup bersama dalam suatu kesatuan politik disebut;warga Negara;rakyat;penduduk;orang asing;bukan penduduk;b
10;"Orang-orang yang berada di wilayah suatu Negara, tetapi status hukumnya sebagai warga Negara lain dan mereka tunduk pada peraturan hukum Negara tempat mereka berada, disebut";penduduk;bukan penduduk;warga Negara;orang asing;rakyat;d
10;Unsur mutlak suatru Negara sebagai tempat berhuninya Negara dan tempa berlangsungnya pemerintahan yang berdaulat disebut;rakyat;penduduk;wilayah Negara;wilayah daratan;wilayah lautan;c
10;Wilayah lautan suatu Negara yang lebih dari 200 mil laut disebut;ZEE;batas zona bersebelahan;batas laut territorial;batas landas benua;batas garis pantai;a
10;Pola tingkah laku individu dan orientasinya terhadap kehidupan politik yang dihayati oleh para anggotanya dan sistem politik disebut;budaya politik;sistem politik;infrastruktur politik;suprastruktur politik;partai politik;a
10;Dibawah ini yang bukan merupakan suprastruktur politik Indonesia adalah;MPR;DPR;DPD;LSM;LSM;D
10;Di bawah ini yang bukan merupakan insfrastruktur politik Indonesia adalah;partai politik;kelompok kepentingan;kelompok penekan;presiden;media komunikasi politik;d
10;Sekelompok manusia yang bersatu atau mengadakan kegiatan karena adanya kepentingan tertentu disebut;partai politik;kelompok penekan;kelompok penekanan;media komunikasi politik;tokoh politik;c
10;Instrumen politik yang berfungsi menyampaikan informasi dan persuasi mengenai politik baik dari pemerintah kepada masyarakat dan sebaliknya adalah;kelompok penekan;tokoh politik;partai politik;media komunikasi politik;media komunikasi politik;D
10;Sbsistem dari sistem sosial merupakan;sistem nilai;sistem norma;sistem politik;sistem keluarga;sistem pemerintahan;c
10;Institusi politik yang digunakan oleh rakyat untuk menyalurkan aspirasi dan kebutuhannya dengan sasaran akhir adalahuntuk memengaruhi atau bahkan membentuk kebijakan pemerintah disebut sebagai;kelompok kepentingan;kelompok penekan;kelompok politik;media komunikasi politik;kelompok tokoh politik;b
10;"Partai politik adalah sekelompok warga Negara yang sedikit banyak terogsnisasi, yang bertindak sebagai suatu politik, dan bertujuan menguasai pemerintahan, serta melaksanakan kebijaksanaan umum mereka, merupakan pengertian partai politik menurut";Mariam Budiarjo;Mostesquieu;Sugmund Neumann;Roger F. Soltau;George Jellineck;d
10;"Kata partisipasi berasal dari bahasa Belanda, yaitu";participatie;participation;partilipatio;participare;participationare;a
10;"Keterlibatan warga dalam segala tahapan kebijakan, mulai sejak pembuatan keputusan sampai dengan penilaian keputusan, termasuk peluang untuk ikut serta dalam pelaksanaan keputusan disebut";partisipasi sosial;partisipasi budaya;partisipasi ekonomi;partisipasi politik;pastisipasi keamanan;d
10;"Otonomi berasal dari bahasa Yunani, yaitu";autonomos;aoutonomatica;autonomaia;autonomy;automanica;a
10;"Keleluasaan daerahuntuk menyelenggarakan kewenangan pemerintah di bidang tertentu yang secara nyata ada dan diperlukan serta tumbuh, hdup, dan berkembang di daerah disebu prinsip otonomi";sluas-luasnya;bertanggung jawab;nyata;satu arah;menyeluruh;c
10;"Di bawah ini merupakan pemerintah daerah, kecuali";gubernur;presiden;bupati;walikota;camat;b
10;"Istilah dari yustisi, yaitu";keamanan;ketertiban;pertahanan;peradilan;kesejahteraan;d
10;Ampunan yang diberikan presiden kepada orang yang telah dijatuhi hukuman atas pertimbangan Mahkamah Agung disebut;amnesti;reabilitasi;abolisi;grasi;grasi;D
10;"Melalui pendidikan politik, generasi muda diharapkan mengembangkan sikap seperti di bawah ini, kecuali...";pemahaman tentang demonstrasi;pemahaman tentang demokrasi;kemampuan berpartisipasi dalam kehidupan demokratis;keterampilan berpikir kritis;kesetiaan terhadap moral demokrasi;a
10;Partai politik akan tumbuh subur di negara yang menganut paham...;komunis;sosialis;demokrasi;fasis;republik;c
10;"Keterikatan antara dasar negara dengan konstitusi nampak pada gagasan dasar, cita-cita, dan tujuan negara yang tertuang dalam...";Pembukaan UUD suatu negara;Penjelasan UUDS 1945;Pancasial sebagai ideologi negara;Batang Tubuh UUD 1945;Pancasila sebagai dasar negara;a
10;Salah satu dampak negatif yang dapat ditimbulkan oleh media massa adalah apabila media massa menjadi...;sarana pemberitaan yang jujur dan objektif;sarana pertangungjawaban pemerintah kepada masyarakat;sarana kontrol masyarakat terhadap pemerintah;sarana mobilisasi rakyat untuk kepentingan penguasa;sarana mobilisasi rakyat untuk kepentingan penguasa;D
10;"UUD 1945 ditetapkan sebagai UUD negara RI diundangkan dalam sebuah Berita Republik Indonesia tahun II No. 7, ditetapkan oleh...";MPRS;PPKI;KNIP;DPRS;Konstituante;b
10;"Permasalahan politik dalam organisasi negara, berfokus pada...";lembaga-lembaga negara;kekuasaan;organisasi politik;partai politk;fungsi alat negara;b
10;Inti dari Pembukaan UUD 1945 pada hakikatnya terdapat dalam...;alinea pertama;alinea ketiga;alinea keempat;alinea pertama dan keempat;alinea pertama dan keempat;D
10;Lembaga suprastruktur politik adalah...;presiden;pers;karang taruna;partai politik;kelompok tani;a
10;Dengan dicantumkannya Pancasila secara formal di dalam Pembukaan UUD 1945 maka Pancasila memperoleh kedudukan sebagai...;sumber hukum nasional;dasar hukum nasional;landasan konstitusional;norma dasar hukum positif;sumber tertib hukum;a
10;Urutan tertib hukum Indonesia. Pembukaan UUD 1945 adalah sebagai berikut...;sumber hukum nasional;dasar hukum nasional;landasan konstitusional;sumber tertib hukum tertinggi;sumber tertib hukum tertinggi;D
10;Asas yang digunakan negara-negara di dunia dalam menentukan kewarganegaraan warga negaranya adalah...;asas ius soli dan ius sangunis;stelsel aktif dan pasif;apatride dan bipatrdie;perjanjian antarnegara;pengkuan dan pengangkatan;a
10;Alasan negara Indonesia menggunakan asas ius soli dan ius sanguinis secara bersamaan dalam menentukan kewarganegaraan adalah...;menyebarkan penduduk ke luar negeri;mengundang investasi asing masuk Indonesia;menghindari apatride dan bipatride;agar kewarganegaraan seseorang tidak diperebutkan;mempermudah orang asing menjadi warga negara Indonesia;c
10;"Setiap orang diberikan kebebasan untuk berserikat dan berkumpul dalam organisasi sosial, organisasi politik, dan mengeluarkan atau menyatakan pendapat merupakan makna dari pasal...";28;30;31;33;27;a
10;Contoh perilaku dalam lingkungan masyarakat yagn menampilkan persamaan kedudukan warga negara adalah...;bersama-sama membantu meringkan beban orang tua;bekerja sama dalam memeriksa kesehatan penduduk;membayar pajak tepat waktu;ikut dalam program transmigrasi demi pemerataan pembangunan;membantu negara lain yang tertimpa musibah;c
10;"Menteri-menteri (kabinet) harus mempertanggungjawabkan semua tindakannya kepada DPR, merupakan ciri-ciri sistem pemerintahan...";presidensial;monarki;sosialis;parlementer;parlementer;D
10;Di bawah ini yang bukan tujuan dari partai politik adalah...;menciptakan masyarakat adil dan makmur yang merata materiil dan spiritual berdasarkan Pancasila dan UUD 1945 dan wadah NKRI;memengaruhi atau bahkan membentuk kebijakan pemerintah;memengaruhi kebijakan pemerintah tanpa keinginan memperoleh jabatan;sebagai perwakilan dari aspirari rakyat;sebagai jembatan dalam menentukan kebijakna pemerintah;a
10;Sesuai dengan prinsip-prinsip pers bebas yang bertanggung jawab. Media masa seharusnya mengabdi pada...;kepentingan penguasa negara;kesejahteraan bersama semua warga masyarakat;kepentingan pemilik modal yang membiayai media masa;kepentingan partai politik yang sedang berkuasa;kesejahteraan bersama para karyawan media massa;b
10;Badan Kependudukan dan Keluarga Berencana Nasional berada di bawah koordinasi menteri...;Kesehatan;Pendayagunaan Aparatur Negara dan Reformasi Birokrasi;Koordinator Bidang Perekonomian;Pemberdayaan Perempuan dan Perlindungan Anak;Lingkungan Hidup;a
10;"Menurut Zul Afdi Ardian, pada hakikatnya pembagian kekuasaan dapat dibagi dalam dua cara, yaitu secara...";vertikal dan horizontal;sentralisasi dan desentralisasi;legislatif dan eksekutif;legislatif dan yudikatif;eksekutif dan yudikatif;a
10;Kekuasaan untuk membuat undang-undang disebut kekuasaan...;yudikatif;eksekutif;legislatif;parlementer;presidensial;c
10;Kekuasaan untuk melaksanakan undang-undang disebut kekuasaan...;yudikatif;eksekutif;legislatif;parlementer;presidensial;b
10;Landasan hukum kementerian Negara Republik Indonesia adalah...;pasal 17 UUD 1945;pasal 18 UUD 1945;pasal 19 UUD 1945;pasal 20 UUD 1945;pasal 21 UUD 1945;a
10;Di bawah ini yang merupakan kementerian yang mengatur urusan pemerintahan yang nomenklatur/nama kementeriannya secara tegas disebut dalam UUD Negara Republik Indonesia Tahun 1945 adalah...;Kementerian Hukum dan HAM;Kementerian Keuangan;Kementerian Perindustrian;Kementerian Pertahanan;Kementerian Dalam Negeri;d
10;Lembaga pemerintah nonkementerian yang mengurusi masalah kependudukan dan keluarga berencana yaitu...;ANRI;BKKBN;BKPN;BMKG;BIN;b
10;Kementrian yang bertugas melakukan sinkronisasi dan koordinasi urusan kementerian-kementerian yang berada di dalam lingkup tugasnya disebut...;Kementerian Dalam Negeri;Kementerian Luar Negeri;Kementerian Pertahanan;Kementerian Koordinator;Kementerian Hukum dan HAM;d
10;"Di bawah ini yang bukan merupakan kementerian yang menangani urusan pemerintahan dalam rangka penajaman koordinasi dan sinkronisasi program pemerintah, yaitu...";"Kementerian koordinator Bidang Politik, Hukum, dan Keamanan";Kementerian koordinator Bidang Perekonomian;Kementerian koordinator Bidang Kesejahteraan Rakyat;Kementerian Sekretariat Negara;Kementerian Sekretariat Negara;D
10;Pembagian kekuasaan berarti bahwa kekuasaan itu memang dibagi-bagi dalam beberapa bagian adalah pengertian pembagian kekuasaan menurut...;Jimly Asshidiqie;Zul Afdi Ardian;John Locke;Moh. Kusnardi dan Harmaily Ibrahim;Moh. Kusnardi dan Harmaily Ibrahim;D
10;Organisasi di suatu wilayah yang mempunyai kekuasaan tertinggi yang sah dan ditaati rakyatnya disebut...;daerah;regional;negara;pemerintah;lembaga;c
10;Negara adalah kekuatan dari sekelompok manusia yagn berada atau tinggal di wilayah suatu negara adalah pengertian negara menurut...;Robert Mac Iver;George Jellineck;Sunarko;Miriam Budiardjo;Joko Sutono;b
10;Negara memiliki kekuatan fisik secara legal merupakan sifat negara yang ...;monopolis;memaksa;mencakup semua;bilateral;multilateral;b
10;Negara sebagai organisasi kekuasaan terdiri atas jabatan-jabatan dan untuk mengatur masyarakat dengan kekuasaannya. Pernyataan tersebut merupakan definisi negara sebagai...;organisasi kekuasaan;organisasi politik;organisasi kesusilaan;negara intergralistik;negara federal;a
10;"Suatu negara memiliki susunan masyarakatnya kesatuan, segala golongan, dan berhubungan erat dengan yang lainnya sebagai suatu kesatuan merupakan ciri...";negara federal;negara komunis;negara integralistik;negara serikat;negara sosialis;c
10;Negara dalam menetapkan tujuan bersama rakyatnya merupakan sifat negara yang...;monopoli;memaksa;mencakup semua;bilateral;multilateral;a
10;"Berdasarkan pernyataan di bawah ini (1. memaksa 2. monopoli 3. mencakup semua 4. kesatuan 5. demokrasi), yang merupakan sifat hakikat negara menurut Miriam Budiardjo, yaitu...";"1, 2, dan 3";"2, 3, dan 4";"3, 4, dan 5";"2, 4, dan 5";"1, 2, dan 5";a
10;Semua orang yang menjadi penghuni suatu negara disebut...;rakyat;penduduk;warga negara;bukan penduduk;orang asing;a
10;Mereka yang berada atau tinggal di wilayah suatu negara hanya untuk batas waktu tertentu dan tidak bermaksud menetap disebut...;rakyat;penduduk;warga negara;bukan penduduk;bukan warga negara;d
10;Mereka yang secara hukum sebagai anggota negara dan mengakui bahwa pemerintahan negara itu adalah pemerintahan yang sah disebut...;warga negara;bukan warga negara;rakyat;penduduk;bukan penduduk;a
10;Wilayah NKRI adalah sebuah negara kepulauan yang berciri nusantara dengan wilayah yang batas-batas dan hak-haknya ditetapkan dengan undang-undang merupaksal pasal...UUD 1945;24;25A;25B;25C;26;b
10;"Berikut ini yang merupakan batas alamiah wilayah daratan suatu negara, kecuali...";sungai;danau;pegunungan;pagar tembok;pagar tembok;D
10;Di bawah ini yang termasuk ke dalam batas buatan wilayah daratan suatu negara adalah...;sungai;pegunungan;danau;patok besi;lembah;d
10;"Perairan berupa samudera, laut, selat, danau, dan sungai disebut...";wilayah daratan;wilayah lautan;wilayah udara;wilayah negara;wilayah teritorial;b
10;"Tokoh yang mengembangkan konsepsi pokok tentang kelautan Res nullius, yaitu...";John Sheldon;Hugo de Groot;Montesuieu;Miriam Budiardjo;John Locke;a
10;"Konsepsi yang menyatakan bahwa laut itu dapat diambil dan dimiliki oleh masing-masing negara, yaitu...";res communis;res nullius;res sanguinis;res soli;res teritorial;b
10;Konferensi hukum laut internasional III diselenggarakan pada tahun...;1980;1981;1982;1983;1984;c
10;Wilayah laut suatu negara yang jaraknya 200 mil laut diukur dari pantai disebut...;batas laut teritorial;batas zona bersebelahan;zona ekonomi ekslusif;batas landas benua;batas regional kelautan;c
10;Wilayah suatu negara yang berada di luar wilayah negara itu disebut...;wilayah daratan;wilayah lautan;wilayah udara;wilayah ekstrateritorial;wilayah negara;d
10;Tokoh yang menyatakan bahwa setiap negara mempunyai kedaulatan atas wilayah udaranya sampai yang diperlukan untuk menjaga keamanannya adalah...;Schacter;Cooper;Hugo de Groot;John Sheldon;Fauchille;a
10;"Berdasarkan pernyataan di bawah ini (1. Kementerian Keuangan 2. Kementerian Perindustrian 3. Kementerian Perdagangan 4. Kementerian Pertanian 5. Kementerian Luar Negeri 6. Kementerian Kehutanan 7. Kementerian Pertahanan), yang merupakan kementerian yang nomenklaturnya disebut dalam UUD 1945 adalah...";1 dan 2;2 dan 3;3 dan 5;5 dan 7;6 dan 7;d
10;"Di bawah ini yang termasuk ke dalam kementerian yang menangani urusan pemerintahan dalam rangka penajaman, koordinasi, dan sinkronisasi program pemerintah adalah...";"Kementerian Pertanian, Kementerian Kehutanan, dan Kementerian Lingkungan Hidup";"Kementerian Keuangan, Kementerian Perdagangan dan Kementerian Perhubungan";"Kementerian Koordinator Bidang Politik, Kementerian Kehutanan, dan Kementerian Sosial";"Kementerian Sekretariat Negara, Kementerian Pembangunan Daerah Tertinggal, dan Kementerian Pemuda dan Olahraga";"Kementerian Agama, Kementerian Pekerjaan Umum, dan Kementerian Perumahan Rakyat";d
10;"Penyelenggaraan negara yang bersih dan bebas dari korupsi, kolusi, serta nepotisme menurut UU Republik Indonesia nomor...";25 Tahun 1999;26 Tahun 1999;27 Tahun 1999;28 Tahun 1999;29 Tahun 1999;d
10;"Penyelenggaraan negara dalam arti sempit, yaitu...";eksekutif;legislatif;yudikatif;konstitutif;eksaminatif;a
10;Kekuasaan untuk menetapkan dan melaksanakan kebijakan moneter merupakan kekuasaan...;konstitutif;eksekutif;legislatif;moneter;moneter;D
10;Tokoh yagn mempelopori konsepsi yang menyatakan bahwa laut itu dapat diambil dan dimiliki oleh masing-masing negara adalah...;Huge de Groot;Jhon Sheldon;Miriam Budiardjo;Sunarko;George Jellineck;b
10;Konferensi hukum laut internasional III diselenggarakn oleh PBB pada...;10 Desember 1982;11 Desember 1982;12 Desember 1982;13 Desember 1982;14 Desember 1982;a
10;"Wilayah udara itu haruslah sampai pada ketinggian di mana udara masih cukup mampu mengangkat balon dan pesawat udara, merupakan pengertian dari...";teori keamanan;teori pengawan cooper;teori udara bebas;teori udara;teori udara;D
10;Batas wilayah Indonesia sebelah timur berbatasan langsung dengan...;Pulau Kalimantan;Timor Leste;Samudera Hindia;Papua Nugini;Papua Nugini;D
10;Proses permohonan kewarganegaraan oleh warga negara asing menjadi warga negara suatu negara disebut...;naturalisasi;deportasi;imigrasi;imigrasi;transmigrasi;a
10;Fungsi konsititusi adalah sebagai berikut. Kecuali...;menjamin hak-hak asasi manusia;membatasi periaku pemerintahan;menentukan lembaga negara bekerja sama satu sama lain;menentukan hubungan antarnegara;menentukan hubungan antarnegara;D
10;Kedudukan Pancasila sebagai dasar negara tertuang dalam...;GBHN;Pembukaan UUD 1945;UUD 1945;Batang Tubuh UUD 1945;Tap MRP RI;b
10;Motivasi untuk mencapai dan mempertahankan serta mengisi kemerdekaan dapat diungkapkan secara objektif dalam Pembukaan UUD 1945 alinea...;pertama;kedua;ketiga;keempat;kedua dan ketiga;b
